,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,90s,Performance - GA,Performance - GA90,Performance - SoTA,Performance - Saves,Performance - Save%,Performance - W,Performance - D,Performance - L,Performance - CS,Performance - CS%,Penalty Kicks - PKatt,Penalty Kicks - PKA,Penalty Kicks - PKsv,Penalty Kicks - PKm,Penalty Kicks - Save%
111,Andriy Lunin,ua UKR,GK,Real Madrid,La Liga,22.0,1999.0,2.0,2.0,180.0,2.0,2.0,1.0,9.0,6.0,88.9,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,50.0
112,Andrey Lunyov,ru RUS,GK,Leverkusen,Bundesliga,29.0,1991.0,1.0,1.0,90.0,1.0,1.0,1.0,2.0,1.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
113,Andreas Luthe,de GER,GK,Union Berlin,Bundesliga,34.0,1987.0,27.0,27.0,2430.0,27.0,39.0,1.44,104.0,68.0,64.4,11.0,7.0,9.0,6.0,22.2,2.0,2.0,0.0,0.0,0.0
114,Niki Mäenpää,fi FIN,GK,Venezia,Serie A,36.0,1985.0,17.0,16.0,1485.0,16.5,27.0,1.64,84.0,57.0,73.8,1.0,4.0,11.0,1.0,6.3,6.0,5.0,0.0,1.0,0.0
115,Mike Maignan,fr FRA,GK,Milan,Serie A,26.0,1995.0,32.0,32.0,2880.0,32.0,21.0,0.66,101.0,81.0,81.2,22.0,7.0,3.0,17.0,53.1,2.0,2.0,0.0,0.0,0.0
116,Giorgi Mamardashvili,ge GEO,GK,Valencia,La Liga,20.0,2000.0,18.0,18.0,1620.0,18.0,20.0,1.11,75.0,55.0,76.0,5.0,7.0,6.0,8.0,44.4,2.0,2.0,0.0,0.0,0.0
117,Steve Mandanda,fr FRA,GK,Marseille,Ligue 1,36.0,1985.0,9.0,9.0,810.0,9.0,7.0,0.78,26.0,20.0,73.1,6.0,2.0,1.0,5.0,55.6,0.0,0.0,0.0,0.0,
118,Anthony Mandrea,dz ALG,GK,Angers,Ligue 1,24.0,1996.0,10.0,10.0,900.0,10.0,14.0,1.4,44.0,31.0,68.2,3.0,3.0,4.0,2.0,20.0,0.0,0.0,0.0,0.0,
119,Davide Marfella,it ITA,GK,Napoli,Serie A,21.0,1999.0,1.0,0.0,11.0,0.1,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,
120,Emiliano Martínez,ar ARG,GK,Aston Villa,Premier League,28.0,1992.0,36.0,36.0,3240.0,36.0,48.0,1.33,140.0,93.0,68.6,13.0,6.0,17.0,11.0,30.6,6.0,4.0,1.0,1.0,20.0
121,Josep Martinez,es ESP,GK,RB Leipzig,Bundesliga,23.0,1998.0,1.0,1.0,90.0,1.0,3.0,3.0,4.0,1.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
122,Luís Maximiano,pt POR,GK,Granada,La Liga,22.0,1999.0,35.0,35.0,3136.0,34.8,55.0,1.58,177.0,122.0,71.8,8.0,12.0,15.0,7.0,20.0,7.0,5.0,2.0,0.0,28.6
123,Alex McCarthy,eng ENG,GK,Southampton,Premier League,31.0,1989.0,17.0,17.0,1530.0,17.0,27.0,1.59,71.0,44.0,62.0,3.0,7.0,7.0,5.0,29.4,0.0,0.0,0.0,0.0,
124,Edouard Mendy,sn SEN,GK,Chelsea,Premier League,29.0,1992.0,34.0,34.0,3060.0,34.0,31.0,0.91,102.0,72.0,75.5,19.0,10.0,5.0,14.0,41.2,6.0,6.0,0.0,0.0,0.0
125,Alex Meret,it ITA,GK,Napoli,Serie A,24.0,1997.0,7.0,7.0,619.0,6.9,6.0,0.87,29.0,23.0,79.3,5.0,1.0,1.0,2.0,28.6,0.0,0.0,0.0,0.0,
126,Illan Meslier,fr FRA,GK,Leeds United,Premier League,21.0,2000.0,38.0,38.0,3384.0,37.6,79.0,2.1,220.0,142.0,66.4,9.0,11.0,18.0,5.0,13.2,5.0,5.0,0.0,0.0,0.0
127,Vanja Milinković-Savić,rs SRB,GK,Torino,Serie A,24.0,1997.0,27.0,27.0,2430.0,27.0,33.0,1.22,80.0,46.0,67.5,9.0,7.0,11.0,4.0,14.8,8.0,7.0,1.0,0.0,12.5
128,Lorenzo Montipò,it ITA,GK,Hellas Verona,Serie A,25.0,1996.0,34.0,34.0,3060.0,34.0,50.0,1.47,137.0,88.0,65.0,13.0,10.0,11.0,4.0,11.8,3.0,2.0,1.0,0.0,33.3
130,Jessy Moulin,fr FRA,GK,Troyes,Ligue 1,35.0,1986.0,7.0,7.0,630.0,7.0,8.0,1.14,24.0,16.0,75.0,1.0,3.0,3.0,1.0,14.3,2.0,2.0,0.0,0.0,0.0
131,Florian Müller,de GER,GK,Stuttgart,Bundesliga,23.0,1997.0,30.0,30.0,2700.0,30.0,52.0,1.73,139.0,88.0,65.5,7.0,10.0,13.0,4.0,13.3,4.0,4.0,0.0,0.0,0.0
132,Juan Musso,ar ARG,GK,Atalanta,Serie A,27.0,1994.0,33.0,33.0,2932.0,32.6,42.0,1.29,119.0,80.0,67.2,16.0,8.0,9.0,8.0,24.2,4.0,3.0,0.0,1.0,0.0
133,Paul Nardi,fr FRA,GK,Lorient,Ligue 1,27.0,1994.0,22.0,22.0,1980.0,22.0,38.0,1.73,91.0,56.0,62.6,3.0,8.0,11.0,4.0,18.2,5.0,4.0,0.0,1.0,0.0
134,Keylor Navas,cr CRC,GK,Paris S-G,Ligue 1,34.0,1986.0,21.0,21.0,1856.0,20.6,18.0,0.87,78.0,60.0,79.5,13.0,6.0,2.0,7.0,33.3,2.0,2.0,0.0,0.0,0.0
135,Neto,br BRA,GK,Barcelona,La Liga,32.0,1989.0,3.0,3.0,270.0,3.0,4.0,1.33,14.0,10.0,71.4,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
136,Manuel Neuer,de GER,GK,Bayern Munich,Bundesliga,35.0,1986.0,28.0,28.0,2510.0,27.9,26.0,0.93,89.0,63.0,71.9,22.0,4.0,2.0,10.0,35.7,1.0,1.0,0.0,0.0,0.0
137,Alexander Nübel,de GER,GK,Monaco,Ligue 1,24.0,1996.0,38.0,38.0,3420.0,38.0,40.0,1.05,141.0,104.0,77.3,20.0,9.0,9.0,11.0,28.9,9.0,8.0,0.0,1.0,0.0
138,Jan Oblak,si SVN,GK,Atlético Madrid,La Liga,28.0,1993.0,38.0,38.0,3420.0,38.0,43.0,1.13,106.0,65.0,66.0,21.0,8.0,9.0,12.0,31.6,8.0,7.0,1.0,0.0,12.5
139,Oier Olazábal,es ESP,GK,Espanyol,La Liga,31.0,1989.0,2.0,1.0,135.0,1.5,1.0,0.67,9.0,8.0,100.0,0.0,0.0,1.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0
140,Robin Olsen,se SWE,GK,Aston Villa,Premier League,31.0,1990.0,1.0,1.0,90.0,1.0,3.0,3.0,5.0,2.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
141,Jonas Omlin,ch SUI,GK,Montpellier,Ligue 1,27.0,1994.0,29.0,29.0,2587.0,28.7,41.0,1.43,158.0,117.0,75.9,10.0,4.0,15.0,8.0,27.6,4.0,3.0,1.0,0.0,25.0
142,Stefan Ortega,de GER,GK,Arminia,Bundesliga,28.0,1992.0,33.0,33.0,2970.0,33.0,53.0,1.61,176.0,125.0,73.9,4.0,13.0,16.0,6.0,18.2,7.0,7.0,0.0,0.0,0.0
143,David Ospina,co COL,GK,Napoli,Serie A,32.0,1988.0,31.0,31.0,2790.0,31.0,25.0,0.81,106.0,82.0,77.4,19.0,6.0,6.0,13.0,41.9,1.0,1.0,0.0,0.0,0.0
144,Alexandre Oukidja,dz ALG,GK,Metz,Ligue 1,33.0,1988.0,21.0,21.0,1875.0,20.8,39.0,1.87,91.0,54.0,60.4,2.0,8.0,11.0,3.0,14.3,3.0,3.0,0.0,0.0,0.0
145,Jesús Owono,gq EQG,GK,Alavés,La Liga,20.0,2001.0,1.0,1.0,90.0,1.0,1.0,1.0,4.0,3.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
146,Fernando Pacheco,es ESP,GK,Alavés,La Liga,29.0,1992.0,34.0,34.0,3053.0,33.9,60.0,1.77,148.0,85.0,62.8,8.0,5.0,21.0,5.0,14.7,8.0,5.0,3.0,0.0,37.5
147,Daniele Padelli,it ITA,GK,Udinese,Serie A,35.0,1985.0,3.0,3.0,270.0,3.0,8.0,2.67,21.0,13.0,61.9,1.0,0.0,2.0,1.0,33.3,0.0,0.0,0.0,0.0,
148,Ivor Pandur,hr CRO,GK,Hellas Verona,Serie A,21.0,2000.0,3.0,3.0,270.0,3.0,6.0,2.0,15.0,9.0,66.7,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
149,Rui Patrício,pt POR,GK,Roma,Serie A,33.0,1988.0,38.0,38.0,3420.0,38.0,43.0,1.13,146.0,104.0,74.0,18.0,9.0,11.0,15.0,39.5,6.0,5.0,1.0,0.0,16.7
150,Gianluca Pegolo,it ITA,GK,Sassuolo,Serie A,40.0,1981.0,1.0,1.0,90.0,1.0,3.0,3.0,5.0,2.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
151,Philipp Pentke,de GER,GK,Hoffenheim,Bundesliga,36.0,1985.0,1.0,1.0,90.0,1.0,3.0,3.0,7.0,4.0,57.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
152,Juan Pérez,es ESP,GK,Osasuna,La Liga,25.0,1996.0,2.0,2.0,180.0,2.0,3.0,1.5,4.0,2.0,25.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
153,Mattia Perin,it ITA,GK,Juventus,Serie A,28.0,1992.0,5.0,5.0,405.0,4.5,7.0,1.56,16.0,10.0,56.3,2.0,1.0,2.0,1.0,20.0,0.0,0.0,0.0,0.0,
154,Pavao Pervan,at AUT,GK,Wolfsburg,Bundesliga,33.0,1987.0,6.0,6.0,540.0,6.0,14.0,2.33,38.0,25.0,65.8,1.0,0.0,5.0,1.0,16.7,1.0,1.0,0.0,0.0,0.0
156,Danijel Petković,me MNE,GK,Angers,Ligue 1,28.0,1993.0,15.0,15.0,1350.0,15.0,22.0,1.47,65.0,45.0,69.2,3.0,3.0,9.0,2.0,13.3,2.0,2.0,0.0,0.0,0.0
157,Jordan Pickford,eng ENG,GK,Everton,Premier League,27.0,1994.0,35.0,35.0,3150.0,35.0,58.0,1.66,170.0,116.0,66.5,10.0,6.0,19.0,7.0,20.0,1.0,1.0,0.0,0.0,0.0
158,Carlo Pinsoglio,it ITA,GK,Juventus,Serie A,31.0,1990.0,1.0,0.0,45.0,0.5,1.0,2.0,2.0,1.0,100.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
159,Julian Pollersbeck,de GER,GK,Lyon,Ligue 1,26.0,1994.0,6.0,4.0,436.0,4.8,6.0,1.24,25.0,19.0,92.0,3.0,0.0,1.0,1.0,25.0,4.0,4.0,0.0,0.0,0.0
160,Nick Pope,eng ENG,GK,Burnley,Premier League,29.0,1992.0,36.0,36.0,3240.0,36.0,47.0,1.31,165.0,119.0,74.5,7.0,14.0,15.0,9.0,25.0,5.0,5.0,0.0,0.0,0.0
161,Gaëtan Poussin,fr FRA,GK,Bordeaux,Ligue 1,22.0,1999.0,13.0,13.0,1170.0,13.0,29.0,2.23,61.0,32.0,55.7,3.0,5.0,5.0,2.0,15.4,4.0,2.0,2.0,0.0,50.0
162,Alejandro Primo,es ESP,GK,Levante,La Liga,17.0,2004.0,1.0,1.0,90.0,1.0,1.0,1.0,2.0,1.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
163,Ivan Provedel,it ITA,GK,Spezia,Serie A,27.0,1994.0,31.0,31.0,2761.0,30.7,52.0,1.7,165.0,116.0,73.9,9.0,5.0,17.0,7.0,22.6,11.0,9.0,0.0,2.0,0.0
164,Ionuț Radu,ro ROU,GK,Inter,Serie A,24.0,1997.0,1.0,1.0,90.0,1.0,2.0,2.0,3.0,1.0,33.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
165,Boris Radunović,rs SRB,GK,Cagliari,Serie A,25.0,1996.0,3.0,3.0,270.0,3.0,5.0,1.67,17.0,11.0,76.5,0.0,2.0,1.0,1.0,33.3,2.0,1.0,1.0,0.0,50.0
166,Predrag Rajković,rs SRB,GK,Reims,Ligue 1,25.0,1995.0,38.0,38.0,3420.0,38.0,44.0,1.16,161.0,116.0,75.8,11.0,13.0,14.0,11.0,28.9,7.0,5.0,1.0,1.0,16.7
167,Diant Ramaj,de GER,GK,Eint Frankfurt,Bundesliga,19.0,2001.0,1.0,1.0,90.0,1.0,1.0,1.0,4.0,3.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
168,Aaron Ramsdale,eng ENG,GK,Arsenal,Premier League,23.0,1998.0,34.0,34.0,3060.0,34.0,39.0,1.15,128.0,90.0,73.4,21.0,3.0,10.0,12.0,35.3,6.0,5.0,0.0,1.0,0.0
169,Nicola Ravaglia,it ITA,GK,Sampdoria,Serie A,32.0,1988.0,1.0,0.0,5.0,0.1,1.0,18.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
170,David Raya,es ESP,GK,Brentford,Premier League,25.0,1995.0,24.0,24.0,2160.0,24.0,27.0,1.13,103.0,76.0,77.7,10.0,5.0,9.0,8.0,33.3,4.0,4.0,0.0,0.0,0.0
171,Manolo Reina,es ESP,GK,Mallorca,La Liga,36.0,1985.0,21.0,21.0,1890.0,21.0,26.0,1.24,75.0,49.0,68.0,6.0,9.0,6.0,8.0,38.1,3.0,2.0,1.0,0.0,33.3
172,Pepe Reina,es ESP,GK,Lazio,Serie A,38.0,1982.0,15.0,15.0,1350.0,15.0,29.0,1.93,60.0,31.0,58.3,6.0,4.0,5.0,2.0,13.3,5.0,4.0,0.0,1.0,0.0
173,Álex Remiro,es ESP,GK,Real Sociedad,La Liga,26.0,1995.0,35.0,35.0,3150.0,35.0,32.0,0.91,112.0,79.0,75.0,15.0,11.0,9.0,19.0,54.3,5.0,4.0,1.0,0.0,20.0
174,Sergio Rico,es ESP,GK,Mallorca,La Liga,27.0,1993.0,14.0,14.0,1260.0,14.0,29.0,2.07,57.0,29.0,54.4,4.0,0.0,10.0,1.0,7.1,4.0,3.0,1.0,0.0,25.0
175,Sergio Rico,es ESP,GK,Paris S-G,Ligue 1,27.0,1993.0,1.0,0.0,23.0,0.3,1.0,3.91,3.0,2.0,66.7,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
176,Manuel Riemann,de GER,GK,Bochum,Bundesliga,32.0,1988.0,31.0,31.0,2790.0,31.0,45.0,1.45,155.0,112.0,72.9,10.0,6.0,15.0,7.0,22.6,6.0,3.0,2.0,1.0,40.0
177,Leonardo Román,es ESP,GK,Mallorca,La Liga,21.0,2000.0,2.0,2.0,180.0,2.0,5.0,2.5,14.0,10.0,71.4,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
178,Sergio Romero,ar ARG,GK,Venezia,Serie A,34.0,1987.0,16.0,16.0,1440.0,16.0,33.0,2.06,105.0,74.0,74.3,3.0,4.0,9.0,3.0,18.8,6.0,6.0,0.0,0.0,0.0
179,Francesco Rossi,it ITA,GK,Atalanta,Serie A,30.0,1991.0,1.0,0.0,37.0,0.4,1.0,2.43,2.0,1.0,50.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
180,John Ruddy,eng ENG,GK,Wolves,Premier League,34.0,1986.0,2.0,1.0,135.0,1.5,3.0,2.0,7.0,4.0,57.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
182,Gerónimo Rulli,ar ARG,GK,Villarreal,La Liga,29.0,1992.0,32.0,32.0,2880.0,32.0,28.0,0.87,100.0,72.0,75.0,14.0,9.0,9.0,14.0,43.8,4.0,3.0,1.0,0.0,25.0
183,Mathew Ryan,au AUS,GK,Real Sociedad,La Liga,29.0,1992.0,3.0,3.0,270.0,3.0,5.0,1.67,15.0,10.0,73.3,2.0,0.0,1.0,1.0,33.3,1.0,1.0,0.0,0.0,0.0
184,Frederik Rønnow,dk DEN,GK,Union Berlin,Bundesliga,28.0,1992.0,7.0,7.0,630.0,7.0,5.0,0.71,18.0,14.0,72.2,5.0,2.0,0.0,2.0,28.6,0.0,0.0,0.0,0.0,
185,José Sá,pt POR,GK,Wolves,Premier League,28.0,1993.0,37.0,37.0,3285.0,36.5,40.0,1.1,160.0,121.0,80.6,15.0,5.0,17.0,11.0,29.7,10.0,9.0,0.0,1.0,0.0
186,Romain Salin,fr FRA,GK,Rennes,Ligue 1,37.0,1984.0,1.0,1.0,90.0,1.0,2.0,2.0,3.0,1.0,33.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
187,Robert Sánchez,es ESP,GK,Brighton,Premier League,23.0,1997.0,37.0,37.0,3329.0,37.0,42.0,1.14,141.0,99.0,72.3,12.0,15.0,10.0,11.0,29.7,4.0,3.0,0.0,1.0,0.0
188,Giacomo Satalino,it ITA,GK,Sassuolo,Serie A,22.0,1999.0,1.0,0.0,8.0,0.1,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
189,Kasper Schmeichel,dk DEN,GK,Leicester City,Premier League,34.0,1986.0,37.0,37.0,3330.0,37.0,58.0,1.57,187.0,128.0,72.7,13.0,10.0,14.0,7.0,18.9,9.0,7.0,2.0,0.0,22.2
190,Marvin Schwäbe,de GER,GK,Köln,Bundesliga,26.0,1995.0,21.0,21.0,1890.0,21.0,28.0,1.33,98.0,70.0,71.4,10.0,4.0,7.0,3.0,14.3,1.0,0.0,1.0,0.0,100.0
191,Alexander Schwolow,de GER,GK,Hertha BSC,Bundesliga,29.0,1992.0,25.0,25.0,2175.0,24.2,51.0,2.11,123.0,72.0,62.6,7.0,5.0,13.0,4.0,16.0,5.0,5.0,0.0,0.0,0.0
192,Matz Sels,be BEL,GK,Strasbourg,Ligue 1,29.0,1992.0,37.0,37.0,3330.0,37.0,43.0,1.16,130.0,88.0,70.0,16.0,12.0,9.0,13.0,35.1,4.0,4.0,0.0,0.0,0.0
193,Adrian Šemper,hr CRO,GK,Genoa,Serie A,23.0,1998.0,1.0,1.0,90.0,1.0,1.0,1.0,4.0,3.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
194,Luigi Sepe,it ITA,GK,Salernitana,Serie A,30.0,1991.0,16.0,16.0,1392.0,15.5,24.0,1.55,78.0,54.0,73.1,4.0,8.0,4.0,1.0,6.3,3.0,3.0,0.0,0.0,0.0
195,Rui Silva,pt POR,GK,Betis,La Liga,27.0,1994.0,22.0,21.0,1964.0,21.8,21.0,0.96,76.0,55.0,75.0,11.0,4.0,6.0,8.0,38.1,2.0,2.0,0.0,0.0,0.0
196,Marco Silvestri,it ITA,GK,Udinese,Serie A,30.0,1991.0,35.0,35.0,3150.0,35.0,50.0,1.43,141.0,92.0,68.1,10.0,14.0,11.0,7.0,20.0,7.0,5.0,0.0,2.0,0.0
197,Unai Simón,es ESP,GK,Athletic Club,La Liga,24.0,1997.0,34.0,34.0,3060.0,34.0,31.0,0.91,111.0,81.0,74.8,13.0,11.0,10.0,12.0,35.3,3.0,3.0,0.0,0.0,0.0
198,Tobias Sippel,de GER,GK,M'Gladbach,Bundesliga,33.0,1988.0,1.0,1.0,90.0,1.0,1.0,1.0,3.0,2.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
199,Salvatore Sirigu,it ITA,GK,Genoa,Serie A,34.0,1987.0,37.0,37.0,3330.0,37.0,59.0,1.59,180.0,122.0,69.4,4.0,16.0,17.0,10.0,27.0,5.0,4.0,1.0,0.0,20.0
200,Antonio Sivera,es ESP,GK,Alavés,La Liga,24.0,1996.0,4.0,3.0,277.0,3.1,4.0,1.3,16.0,12.0,81.3,0.0,1.0,2.0,1.0,33.3,1.0,1.0,0.0,0.0,0.0
201,Łukasz Skorupski,pl POL,GK,Bologna,Serie A,30.0,1991.0,36.0,36.0,3240.0,36.0,53.0,1.47,174.0,122.0,74.1,11.0,9.0,16.0,12.0,33.3,9.0,8.0,1.0,0.0,11.1
202,Yann Sommer,ch SUI,GK,M'Gladbach,Bundesliga,32.0,1988.0,33.0,33.0,2970.0,33.0,60.0,1.82,182.0,120.0,68.7,12.0,8.0,13.0,5.0,15.2,5.0,3.0,2.0,0.0,40.0
203,David Soria,es ESP,GK,Getafe,La Liga,28.0,1993.0,38.0,38.0,3414.0,37.9,41.0,1.08,132.0,91.0,70.5,8.0,15.0,15.0,13.0,34.2,4.0,2.0,1.0,1.0,33.3
204,Marco Sportiello,it ITA,GK,Atalanta,Serie A,29.0,1992.0,5.0,5.0,450.0,5.0,5.0,1.0,18.0,13.0,83.3,0.0,3.0,2.0,2.0,40.0,2.0,2.0,0.0,0.0,0.0
205,Jason Steele,eng ENG,GK,Brighton,Premier League,30.0,1990.0,1.0,1.0,90.0,1.0,2.0,2.0,5.0,3.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
206,Jed Steer,eng ENG,GK,Aston Villa,Premier League,28.0,1992.0,1.0,1.0,90.0,1.0,3.0,3.0,4.0,1.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
208,Zack Steffen,us USA,GK,Manchester City,Premier League,26.0,1995.0,1.0,1.0,90.0,1.0,0.0,0.0,2.0,2.0,100.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,
209,Thomas Strakosha,al ALB,GK,Lazio,Serie A,26.0,1995.0,23.0,23.0,2070.0,23.0,29.0,1.26,86.0,58.0,67.4,12.0,6.0,5.0,7.0,30.4,1.0,1.0,0.0,0.0,0.0
210,Wojciech Szczęsny,pl POL,GK,Juventus,Serie A,31.0,1990.0,33.0,33.0,2970.0,33.0,29.0,0.88,105.0,73.0,75.2,18.0,9.0,6.0,12.0,36.4,6.0,3.0,3.0,0.0,50.0
211,Ciprian Tătărușanu,ro ROU,GK,Milan,Serie A,35.0,1986.0,6.0,6.0,540.0,6.0,10.0,1.67,24.0,14.0,66.7,4.0,1.0,1.0,1.0,16.7,3.0,2.0,1.0,0.0,33.3
212,Marc-André ter Stegen,de GER,GK,Barcelona,La Liga,29.0,1992.0,35.0,35.0,3150.0,35.0,34.0,0.97,109.0,74.0,70.6,19.0,9.0,7.0,11.0,31.4,3.0,2.0,1.0,0.0,33.3
213,Pietro Terracciano,it ITA,GK,Fiorentina,Serie A,31.0,1990.0,32.0,31.0,2862.0,31.8,43.0,1.35,100.0,58.0,59.0,16.0,5.0,10.0,9.0,29.0,3.0,2.0,1.0,0.0,33.3
214,Kevin Trapp,de GER,GK,Eint Frankfurt,Bundesliga,31.0,1990.0,32.0,32.0,2880.0,32.0,46.0,1.44,157.0,112.0,73.2,10.0,11.0,11.0,5.0,15.6,4.0,4.0,0.0,0.0,0.0
215,Philipp Tschauner,de GER,GK,RB Leipzig,Bundesliga,35.0,1985.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,
216,Sven Ulreich,de GER,GK,Bayern Munich,Bundesliga,32.0,1988.0,6.0,6.0,540.0,6.0,11.0,1.83,23.0,13.0,56.5,2.0,1.0,3.0,1.0,16.7,1.0,1.0,0.0,0.0,0.0
217,Benjamin Uphoff,de GER,GK,Freiburg,Bundesliga,27.0,1993.0,2.0,2.0,180.0,2.0,7.0,3.5,12.0,5.0,41.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
218,Rúben Vezo,pt POR,DF,Levante,La Liga,27.0,1994.0,1.0,1.0,4.0,26.9,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
219,Guglielmo Vicario,it ITA,GK,Empoli,Serie A,24.0,1996.0,38.0,38.0,3420.0,38.0,70.0,1.84,216.0,150.0,69.9,10.0,11.0,17.0,7.0,18.4,10.0,5.0,2.0,3.0,28.6
220,Danny Ward,wls WAL,GK,Leicester City,Premier League,28.0,1993.0,1.0,1.0,90.0,1.0,1.0,1.0,5.0,4.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
221,Freddie Woodman,eng ENG,GK,Newcastle Utd,Premier League,24.0,1997.0,4.0,4.0,360.0,4.0,12.0,3.0,22.0,9.0,54.5,0.0,1.0,3.0,0.0,0.0,3.0,2.0,1.0,0.0,33.3
222,Robin Zentner,de GER,GK,Mainz 05,Bundesliga,26.0,1994.0,32.0,32.0,2880.0,32.0,42.0,1.31,120.0,78.0,68.3,12.0,6.0,14.0,10.0,31.3,5.0,4.0,1.0,0.0,20.0
223,Luca Zidane,fr FRA,GK,Rayo Vallecano,La Liga,23.0,1998.0,8.0,8.0,645.0,7.2,13.0,1.81,37.0,24.0,64.9,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,
224,Jeroen Zoet,nl NED,GK,Spezia,Serie A,30.0,1991.0,7.0,7.0,630.0,7.0,19.0,2.71,43.0,23.0,58.1,1.0,1.0,5.0,0.0,0.0,2.0,1.0,1.0,0.0,50.0
225,Petar Zovko,ba BIH,GK,Spezia,Serie A,19.0,2002.0,1.0,0.0,29.0,0.3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
